1.796699999999999964e+00,1.799900000000000055e+00,1.797800000000000065e+00,1.799299999999999899e+00,1.802899999999999947e+00,1.790699999999999958e+00,1.798999999999999932e+00,1.794599999999999973e+00,1.789299999999999891e+00,1.801099999999999923e+00,1.796300000000000008e+00,1.800400000000000000e+00,1.810000000000000053e+00,1.801600000000000090e+00,1.792599999999999971e+00,1.798999999999999932e+00,1.790000000000000036e+00,1.796200000000000019e+00,1.798399999999999999e+00,1.797099999999999920e+00,1.793400000000000105e+00,1.791900000000000048e+00,1.797099999999999920e+00,1.796300000000000008e+00,1.794599999999999973e+00,1.795099999999999918e+00,1.796999999999999931e+00,1.802000000000000046e+00,1.792399999999999993e+00,1.796399999999999997e+00,1.798899999999999944e+00,1.799199999999999910e+00,1.806100000000000039e+00,1.802400000000000002e+00,1.792499999999999982e+00,1.795299999999999896e+00,1.798200000000000021e+00,1.803299999999999903e+00,1.801199999999999912e+00,1.800100000000000033e+00,1.799900000000000055e+00,1.800599999999999978e+00,1.799600000000000088e+00,1.789199999999999902e+00,1.792300000000000004e+00,1.792000000000000037e+00,1.798100000000000032e+00,1.800799999999999956e+00,1.794000000000000039e+00,1.797800000000000065e+00,1.801800000000000068e+00,1.797800000000000065e+00,1.800000000000000044e+00,1.797500000000000098e+00,1.794100000000000028e+00,1.793800000000000061e+00,1.792300000000000004e+00,1.796999999999999931e+00,1.785600000000000076e+00,1.802100000000000035e+00,1.802599999999999980e+00,1.797900000000000054e+00,1.799800000000000066e+00,1.797800000000000065e+00,1.798699999999999966e+00,1.800799999999999956e+00,1.800799999999999956e+00,1.798699999999999966e+00,1.799199999999999910e+00,1.797199999999999909e+00,1.798300000000000010e+00,1.800599999999999978e+00,1.797299999999999898e+00,1.791700000000000070e+00,1.792100000000000026e+00,1.796899999999999942e+00,1.799299999999999899e+00,1.796599999999999975e+00,1.797299999999999898e+00,1.791400000000000103e+00,1.790799999999999947e+00,1.790399999999999991e+00,1.792999999999999927e+00,1.799400000000000110e+00,1.797099999999999920e+00,1.802000000000000046e+00,1.798699999999999966e+00,1.799099999999999921e+00,1.793600000000000083e+00,1.799099999999999921e+00,1.799199999999999910e+00,1.800499999999999989e+00,1.798999999999999932e+00,1.796699999999999964e+00,1.797700000000000076e+00,1.793500000000000094e+00,1.795500000000000096e+00,1.800499999999999989e+00,1.801399999999999890e+00,1.803099999999999925e+00
1.802699999999999969e+00,1.799500000000000099e+00,1.798699999999999966e+00,1.795800000000000063e+00,1.808699999999999974e+00,1.798100000000000032e+00,1.795900000000000052e+00,1.799900000000000055e+00,1.794100000000000028e+00,1.802100000000000035e+00,1.796699999999999964e+00,1.792300000000000004e+00,1.799500000000000099e+00,1.796799999999999953e+00,1.798499999999999988e+00,1.803399999999999892e+00,1.799400000000000110e+00,1.799700000000000077e+00,1.801199999999999912e+00,1.800699999999999967e+00,1.797199999999999909e+00,1.802200000000000024e+00,1.790200000000000014e+00,1.798699999999999966e+00,1.793900000000000050e+00,1.802599999999999980e+00,1.802599999999999980e+00,1.794200000000000017e+00,1.796399999999999997e+00,1.796399999999999997e+00,1.798200000000000021e+00,1.795199999999999907e+00,1.798899999999999944e+00,1.795299999999999896e+00,1.802899999999999947e+00,1.790000000000000036e+00,1.798399999999999999e+00,1.795900000000000052e+00,1.800499999999999989e+00,1.794799999999999951e+00,1.799600000000000088e+00,1.807299999999999907e+00,1.796499999999999986e+00,1.790999999999999925e+00,1.795500000000000096e+00,1.796399999999999997e+00,1.798999999999999932e+00,1.793600000000000083e+00,1.797099999999999920e+00,1.796599999999999975e+00,1.801199999999999912e+00,1.799500000000000099e+00,1.795600000000000085e+00,1.800999999999999934e+00,1.801900000000000057e+00,1.804799999999999960e+00,1.796699999999999964e+00,1.794599999999999973e+00,1.796699999999999964e+00,1.799199999999999910e+00,1.798599999999999977e+00,1.800300000000000011e+00,1.797700000000000076e+00,1.798799999999999955e+00,1.799500000000000099e+00,1.795400000000000107e+00,1.796699999999999964e+00,1.801600000000000090e+00,1.794200000000000017e+00,1.801500000000000101e+00,1.797500000000000098e+00,1.800400000000000000e+00,1.807500000000000107e+00,1.797099999999999920e+00,1.794200000000000017e+00,1.797500000000000098e+00,1.799400000000000110e+00,1.798399999999999999e+00,1.801500000000000101e+00,1.802300000000000013e+00,1.800000000000000044e+00,1.789800000000000058e+00,1.806200000000000028e+00,1.796000000000000041e+00,1.789700000000000069e+00,1.787500000000000089e+00,1.798000000000000043e+00,1.800400000000000000e+00,1.797900000000000054e+00,1.796899999999999942e+00,1.799600000000000088e+00,1.797500000000000098e+00,1.803299999999999903e+00,1.788999999999999924e+00,1.794799999999999951e+00,1.796499999999999986e+00,1.800100000000000033e+00,1.796599999999999975e+00,1.802300000000000013e+00,1.800599999999999978e+00
1.794999999999999929e+00,1.800699999999999967e+00,1.788399999999999990e+00,1.800899999999999945e+00,1.799400000000000110e+00,1.796999999999999931e+00,1.795700000000000074e+00,1.800499999999999989e+00,1.800699999999999967e+00,1.797299999999999898e+00,1.798899999999999944e+00,1.793800000000000061e+00,1.799400000000000110e+00,1.792000000000000037e+00,1.798100000000000032e+00,1.800300000000000011e+00,1.793400000000000105e+00,1.794499999999999984e+00,1.793099999999999916e+00,1.796399999999999997e+00,1.794599999999999973e+00,1.798399999999999999e+00,1.792699999999999960e+00,1.797199999999999909e+00,1.796699999999999964e+00,1.800000000000000044e+00,1.798599999999999977e+00,1.797900000000000054e+00,1.798000000000000043e+00,1.796699999999999964e+00,1.797700000000000076e+00,1.801399999999999890e+00,1.801800000000000068e+00,1.797600000000000087e+00,1.802499999999999991e+00,1.793700000000000072e+00,1.796100000000000030e+00,1.798300000000000010e+00,1.794799999999999951e+00,1.802400000000000002e+00,1.801399999999999890e+00,1.799299999999999899e+00,1.793800000000000061e+00,1.797299999999999898e+00,1.796300000000000008e+00,1.801500000000000101e+00,1.803299999999999903e+00,1.794699999999999962e+00,1.799400000000000110e+00,1.796699999999999964e+00,1.805399999999999894e+00,1.794899999999999940e+00,1.796899999999999942e+00,1.801800000000000068e+00,1.805299999999999905e+00,1.799500000000000099e+00,1.797600000000000087e+00,1.799400000000000110e+00,1.794200000000000017e+00,1.801900000000000057e+00,1.794899999999999940e+00,1.796999999999999931e+00,1.803500000000000103e+00,1.799099999999999921e+00,1.789700000000000069e+00,1.802000000000000046e+00,1.800100000000000033e+00,1.805600000000000094e+00,1.799800000000000066e+00,1.790499999999999980e+00,1.797400000000000109e+00,1.793199999999999905e+00,1.794399999999999995e+00,1.793600000000000083e+00,1.802100000000000035e+00,1.794999999999999929e+00,1.795099999999999918e+00,1.795600000000000085e+00,1.796200000000000019e+00,1.794799999999999951e+00,1.800100000000000033e+00,1.795099999999999918e+00,1.788799999999999946e+00,1.797600000000000087e+00,1.802000000000000046e+00,1.796399999999999997e+00,1.796000000000000041e+00,1.801900000000000057e+00,1.796899999999999942e+00,1.803099999999999925e+00,1.800000000000000044e+00,1.796499999999999986e+00,1.793700000000000072e+00,1.800999999999999934e+00,1.803700000000000081e+00,1.795900000000000052e+00,1.805399999999999894e+00,1.799800000000000066e+00,1.792899999999999938e+00,1.802300000000000013e+00
1.804799999999999960e+00,1.792599999999999971e+00,1.794000000000000039e+00,1.796899999999999942e+00,1.798999999999999932e+00,1.797700000000000076e+00,1.789900000000000047e+00,1.797800000000000065e+00,1.802000000000000046e+00,1.798899999999999944e+00,1.800799999999999956e+00,1.798999999999999932e+00,1.793600000000000083e+00,1.800000000000000044e+00,1.801700000000000079e+00,1.803199999999999914e+00,1.796899999999999942e+00,1.803800000000000070e+00,1.793900000000000050e+00,1.800499999999999989e+00,1.803800000000000070e+00,1.792000000000000037e+00,1.798000000000000043e+00,1.801600000000000090e+00,1.801500000000000101e+00,1.800300000000000011e+00,1.789700000000000069e+00,1.797199999999999909e+00,1.795400000000000107e+00,1.805299999999999905e+00,1.797500000000000098e+00,1.795199999999999907e+00,1.804100000000000037e+00,1.799199999999999910e+00,1.798699999999999966e+00,1.799700000000000077e+00,1.796999999999999931e+00,1.796699999999999964e+00,1.801700000000000079e+00,1.796399999999999997e+00,1.804000000000000048e+00,1.799099999999999921e+00,1.796799999999999953e+00,1.795199999999999907e+00,1.792100000000000026e+00,1.792200000000000015e+00,1.802300000000000013e+00,1.801199999999999912e+00,1.798799999999999955e+00,1.790200000000000014e+00,1.802100000000000035e+00,1.794200000000000017e+00,1.790399999999999991e+00,1.795199999999999907e+00,1.803800000000000070e+00,1.798200000000000021e+00,1.804599999999999982e+00,1.800200000000000022e+00,1.799199999999999910e+00,1.806200000000000028e+00,1.799500000000000099e+00,1.795400000000000107e+00,1.797900000000000054e+00,1.792599999999999971e+00,1.798999999999999932e+00,1.804799999999999960e+00,1.799700000000000077e+00,1.801700000000000079e+00,1.791600000000000081e+00,1.795900000000000052e+00,1.796699999999999964e+00,1.797299999999999898e+00,1.806699999999999973e+00,1.804000000000000048e+00,1.801700000000000079e+00,1.794999999999999929e+00,1.797299999999999898e+00,1.795299999999999896e+00,1.799400000000000110e+00,1.797700000000000076e+00,1.791800000000000059e+00,1.798599999999999977e+00,1.798399999999999999e+00,1.802400000000000002e+00,1.801900000000000057e+00,1.798300000000000010e+00,1.805099999999999927e+00,1.794100000000000028e+00,1.791600000000000081e+00,1.799900000000000055e+00,1.800499999999999989e+00,1.803199999999999914e+00,1.792300000000000004e+00,1.796499999999999986e+00,1.798100000000000032e+00,1.804599999999999982e+00,1.801600000000000090e+00,1.801900000000000057e+00,1.797199999999999909e+00,1.800400000000000000e+00
1.794200000000000017e+00,1.803900000000000059e+00,1.793900000000000050e+00,1.794499999999999984e+00,1.791600000000000081e+00,1.800100000000000033e+00,1.790899999999999936e+00,1.792799999999999949e+00,1.800999999999999934e+00,1.798200000000000021e+00,1.802200000000000024e+00,1.791199999999999903e+00,1.804699999999999971e+00,1.796499999999999986e+00,1.795700000000000074e+00,1.801399999999999890e+00,1.788100000000000023e+00,1.799700000000000077e+00,1.796100000000000030e+00,1.799099999999999921e+00,1.791199999999999903e+00,1.799400000000000110e+00,1.797700000000000076e+00,1.801700000000000079e+00,1.795400000000000107e+00,1.791299999999999892e+00,1.794499999999999984e+00,1.789500000000000091e+00,1.799199999999999910e+00,1.796599999999999975e+00,1.799600000000000088e+00,1.796999999999999931e+00,1.802799999999999958e+00,1.799600000000000088e+00,1.800400000000000000e+00,1.789299999999999891e+00,1.797800000000000065e+00,1.794699999999999962e+00,1.796999999999999931e+00,1.798499999999999988e+00,1.808599999999999985e+00,1.804999999999999938e+00,1.795199999999999907e+00,1.802999999999999936e+00,1.796499999999999986e+00,1.791299999999999892e+00,1.793900000000000050e+00,1.792899999999999938e+00,1.796999999999999931e+00,1.803600000000000092e+00,1.797400000000000109e+00,1.799800000000000066e+00,1.799299999999999899e+00,1.797700000000000076e+00,1.791099999999999914e+00,1.798200000000000021e+00,1.800699999999999967e+00,1.804899999999999949e+00,1.797400000000000109e+00,1.790899999999999936e+00,1.802499999999999991e+00,1.801800000000000068e+00,1.795700000000000074e+00,1.796200000000000019e+00,1.795800000000000063e+00,1.799500000000000099e+00,1.795099999999999918e+00,1.798699999999999966e+00,1.799800000000000066e+00,1.789800000000000058e+00,1.800100000000000033e+00,1.795199999999999907e+00,1.796399999999999997e+00,1.802499999999999991e+00,1.795199999999999907e+00,1.794399999999999995e+00,1.795900000000000052e+00,1.803199999999999914e+00,1.794499999999999984e+00,1.795900000000000052e+00,1.799900000000000055e+00,1.802400000000000002e+00,1.800999999999999934e+00,1.794699999999999962e+00,1.795099999999999918e+00,1.798699999999999966e+00,1.798699999999999966e+00,1.800499999999999989e+00,1.798200000000000021e+00,1.803199999999999914e+00,1.801099999999999923e+00,1.802200000000000024e+00,1.800000000000000044e+00,1.793700000000000072e+00,1.798100000000000032e+00,1.798399999999999999e+00,1.801099999999999923e+00,1.796999999999999931e+00,1.797800000000000065e+00,1.798200000000000021e+00
1.766269999999999785e+00,1.759214999999999751e+00,1.768554999999999655e+00,1.765984999999999916e+00,1.762874999999999526e+00,1.769284999999999553e+00,1.765124999999999611e+00,1.763414999999999733e+00,1.769159999999999844e+00,1.767724999999999547e+00,1.765619999999999745e+00,1.766319999999999668e+00,1.760964999999999447e+00,1.768119999999999692e+00,1.763444999999999263e+00,1.762194999999999734e+00,1.763554999999999540e+00,1.773254999999999582e+00,1.764644999999999797e+00,1.771759999999999780e+00,1.770609999999999573e+00,1.769809999999999439e+00,1.766954999999999609e+00,1.766224999999999712e+00,1.763559999999999794e+00,1.763919999999999710e+00,1.767359999999999598e+00,1.763934999999999809e+00,1.769084999999999797e+00,1.772219999999999240e+00,1.773244999999999738e+00,1.767084999999999573e+00,1.768849999999999589e+00,1.773109999999999520e+00,1.763899999999999579e+00,1.770669999999999744e+00,1.766284999999999439e+00,1.773319999999999785e+00,1.771309999999999940e+00,1.767424999999999580e+00,1.765074999999999728e+00,1.756714999999999804e+00,1.771609999999999907e+00,1.775374999999999703e+00,1.767064999999999886e+00,1.769319999999999782e+00,1.771029999999999660e+00,1.770554999999999657e+00,1.769634999999999847e+00,1.761969999999999814e+00,1.771724999999999550e+00,1.769799999999999596e+00,1.769799999999999596e+00,1.765694999999999792e+00,1.772554999999999659e+00,1.769664999999999822e+00,1.762579999999999592e+00,1.765724999999999545e+00,1.768164999999999765e+00,1.768604999999999539e+00,1.770174999999999610e+00,1.767294999999999616e+00,1.767439999999999678e+00,1.768139999999999823e+00,1.771774999999999656e+00,1.768864999999999688e+00,1.767099999999999671e+00,1.769409999999999927e+00,1.774579999999999602e+00,1.765534999999999410e+00,1.767674999999999663e+00,1.764244999999999619e+00,1.765809999999999880e+00,1.771469999999999656e+00,1.764844999999999775e+00,1.770394999999999719e+00,1.774894999999999667e+00,1.773394999999999611e+00,1.770634999999999959e+00,1.764614999999999823e+00,1.767804999999999627e+00,1.769424999999999581e+00,1.766209999999999392e+00,1.768649999999999611e+00,1.765694999999999792e+00,1.777474999999999694e+00,1.768879999999999564e+00,1.763454999999999551e+00,1.767114999999999325e+00,1.769369999999999665e+00,1.763954999999999496e+00,1.766619999999999635e+00,1.768994999999999651e+00,1.775924999999999532e+00,1.771104999999999485e+00,1.768589999999999440e+00,1.761644999999999683e+00,1.770119999999999694e+00,1.770994999999999653e+00,1.770209999999999839e+00
1.768359999999999488e+00,1.757314999999999516e+00,1.765359999999999596e+00,1.771689999999999321e+00,1.768619999999999637e+00,1.767419999999999769e+00,1.768814999999999804e+00,1.766759999999999886e+00,1.769479999999999498e+00,1.771734999999999394e+00,1.772680000000000033e+00,1.769689999999999763e+00,1.771319999999999784e+00,1.763169999999999682e+00,1.761644999999999683e+00,1.768089999999999717e+00,1.768889999999999407e+00,1.765764999999999363e+00,1.767874999999999641e+00,1.771884999999999932e+00,1.766464999999999730e+00,1.768809999999999771e+00,1.764539999999999775e+00,1.772474999999999579e+00,1.772699999999999720e+00,1.767164999999999875e+00,1.767079999999999540e+00,1.768494999999999706e+00,1.768414999999999848e+00,1.771534999999999860e+00,1.766044999999999643e+00,1.765489999999999782e+00,1.764554999999999874e+00,1.771329999999999627e+00,1.767649999999999721e+00,1.766244999999999621e+00,1.767709999999999448e+00,1.764259999999999939e+00,1.768424999999999692e+00,1.765529999999999600e+00,1.774849999999999595e+00,1.766164999999999319e+00,1.765699999999999603e+00,1.770774999999999544e+00,1.766319999999999668e+00,1.768869999999999720e+00,1.764319999999999666e+00,1.763704999999999634e+00,1.769149999999999556e+00,1.768169999999999797e+00,1.764324999999999699e+00,1.761839999999999851e+00,1.770244999999999624e+00,1.769139999999999713e+00,1.773869999999999614e+00,1.766304999999999570e+00,1.771269999999999678e+00,1.766039999999999832e+00,1.768589999999999884e+00,1.766904999999999504e+00,1.759869999999999601e+00,1.770039999999999836e+00,1.770754999999999635e+00,1.763524999999999565e+00,1.765969999999999818e+00,1.771989999999999510e+00,1.766519999999999646e+00,1.771104999999999485e+00,1.766829999999999457e+00,1.767234999999999445e+00,1.764194999999999736e+00,1.769564999999999833e+00,1.763054999999999595e+00,1.772314999999999863e+00,1.767484999999999529e+00,1.767599999999999616e+00,1.768869999999999720e+00,1.764949999999999575e+00,1.772054999999999492e+00,1.773189999999999822e+00,1.763089999999999824e+00,1.764934999999999476e+00,1.766439999999999788e+00,1.771924999999999528e+00,1.769614999999999716e+00,1.766149999999999665e+00,1.773054999999999604e+00,1.773369999999999669e+00,1.765004999999999935e+00,1.770344999999999613e+00,1.770884999999999820e+00,1.761454999999999993e+00,1.772269999999999790e+00,1.774924999999999642e+00,1.767559999999999798e+00,1.764214999999999423e+00,1.775629999999999598e+00,1.767359999999999598e+00,1.765314999999999745e+00,1.765469999999999651e+00
1.765129999999999644e+00,1.765484999999999527e+00,1.767989999999999728e+00,1.768369999999999775e+00,1.763024999999999620e+00,1.768374999999999586e+00,1.770419999999999661e+00,1.766959999999999864e+00,1.768739999999999757e+00,1.762874999999999304e+00,1.770094999999999752e+00,1.761479999999999491e+00,1.771994999999999765e+00,1.770684999999999842e+00,1.770619999999999639e+00,1.768664999999999488e+00,1.775639999999999885e+00,1.765869999999999607e+00,1.768304999999999572e+00,1.767674999999999663e+00,1.770739999999999759e+00,1.770669999999999744e+00,1.773059999999999858e+00,1.759699999999999598e+00,1.770899999999999697e+00,1.774919999999999609e+00,1.764434999999999532e+00,1.767449999999999966e+00,1.768909999999999760e+00,1.766394999999999715e+00,1.768219999999999681e+00,1.770384999999999431e+00,1.767299999999999649e+00,1.766679999999999584e+00,1.769429999999999614e+00,1.765419999999999767e+00,1.763404999999999667e+00,1.771529999999999605e+00,1.766674999999999551e+00,1.771354999999999569e+00,1.771759999999999557e+00,1.766914999999999347e+00,1.769039999999999724e+00,1.766144999999999632e+00,1.764825000000000088e+00,1.766099999999999559e+00,1.772939999999999738e+00,1.766229999999999523e+00,1.768754999999999633e+00,1.773714999999999709e+00,1.762744999999999784e+00,1.767359999999999820e+00,1.760294999999999721e+00,1.756624999999999659e+00,1.769339999999999469e+00,1.770244999999999624e+00,1.766189999999999705e+00,1.767679999999999474e+00,1.767369999999999663e+00,1.775494999999999601e+00,1.770544999999999813e+00,1.768649999999999611e+00,1.763694999999999791e+00,1.771749999999999714e+00,1.767714999999999703e+00,1.771889999999999743e+00,1.765259999999999385e+00,1.766634999999999511e+00,1.759519999999999751e+00,1.763994999999999758e+00,1.763814999999999467e+00,1.771774999999999656e+00,1.773479999999999501e+00,1.765614999999999490e+00,1.765864999999999352e+00,1.764279999999999626e+00,1.766364999999999519e+00,1.766329999999999512e+00,1.765089999999999826e+00,1.765024999999999622e+00,1.763894999999999769e+00,1.772829999999999462e+00,1.771609999999999463e+00,1.766754999999999853e+00,1.763359999999999816e+00,1.770954999999999613e+00,1.771714999999999707e+00,1.770244999999999624e+00,1.762009999999999410e+00,1.767609999999999459e+00,1.763854999999999507e+00,1.753489999999999771e+00,1.769499999999999629e+00,1.763924999999999743e+00,1.768154999999999477e+00,1.768979999999999553e+00,1.769714999999999483e+00,1.767689999999999317e+00,1.761909999999999865e+00,1.761629999999999585e+00
1.766364999999999741e+00,1.766694999999999682e+00,1.772344999999999615e+00,1.768224999999999714e+00,1.771979999999999666e+00,1.763529999999999598e+00,1.770369999999999777e+00,1.767654999999999532e+00,1.764504999999999546e+00,1.771389999999999798e+00,1.762949999999999573e+00,1.771979999999999889e+00,1.770014999999999672e+00,1.767939999999999845e+00,1.760994999999999644e+00,1.763244999999999729e+00,1.765854999999999508e+00,1.766069999999999807e+00,1.761084999999999789e+00,1.767609999999999904e+00,1.774274999999999602e+00,1.766929999999999668e+00,1.765554999999999541e+00,1.773524999999999574e+00,1.769719999999999738e+00,1.769709999999999450e+00,1.765994999999999759e+00,1.771004999999999496e+00,1.765964999999999785e+00,1.767564999999999387e+00,1.762334999999999763e+00,1.771364999999999856e+00,1.768519999999999648e+00,1.765499999999999625e+00,1.774009999999999865e+00,1.766439999999999788e+00,1.764779999999999571e+00,1.766029999999999545e+00,1.767044999999999755e+00,1.763389999999999347e+00,1.771119999999999806e+00,1.770684999999999842e+00,1.769864999999999355e+00,1.765634999999999843e+00,1.770269999999999788e+00,1.764594999999999692e+00,1.768774999999999542e+00,1.765969999999999818e+00,1.759389999999999787e+00,1.761764999999999803e+00,1.766414999999999846e+00,1.763374999999999693e+00,1.769914999999999461e+00,1.773274999999999713e+00,1.763169999999999682e+00,1.771234999999999893e+00,1.768749999999999600e+00,1.765484999999999749e+00,1.766329999999999512e+00,1.772205000000000030e+00,1.772399999999999531e+00,1.769219999999999793e+00,1.768079999999999652e+00,1.770969999999999711e+00,1.766619999999999635e+00,1.772954999999999615e+00,1.771400000000000086e+00,1.770054999999999490e+00,1.765869999999999607e+00,1.759819999999999718e+00,1.757434999999999858e+00,1.764754999999999630e+00,1.758899999999999686e+00,1.770179999999999865e+00,1.767584999999999518e+00,1.775829999999999576e+00,1.767739999999999867e+00,1.762269999999999781e+00,1.767279999999999962e+00,1.769009999999999749e+00,1.761254999999999571e+00,1.769869999999999610e+00,1.770524999999999682e+00,1.765814999999999468e+00,1.759169999999999678e+00,1.762949999999999573e+00,1.767439999999999456e+00,1.769154999999999589e+00,1.772734999999999506e+00,1.767689999999999761e+00,1.765039999999999498e+00,1.767384999999999540e+00,1.767184999999999784e+00,1.773234999999999895e+00,1.769824999999999537e+00,1.775619999999999754e+00,1.770079999999999654e+00,1.766634999999999511e+00,1.765849999999999698e+00,1.774609999999999577e+00
1.764939999999999731e+00,1.768899999999999695e+00,1.765894999999999770e+00,1.767389999999999795e+00,1.761489999999999334e+00,1.768384999999999430e+00,1.765699999999999603e+00,1.763344999999999718e+00,1.762029999999999541e+00,1.757344999999999713e+00,1.769544999999999702e+00,1.772399999999999531e+00,1.767534999999999856e+00,1.771019999999999817e+00,1.764294999999999725e+00,1.771504999999999663e+00,1.765754999999999519e+00,1.759564999999999824e+00,1.768009999999999415e+00,1.766489999999999450e+00,1.769694999999999796e+00,1.771684999999999510e+00,1.763814999999999467e+00,1.766174999999999606e+00,1.774189999999999712e+00,1.760075000000000056e+00,1.772475000000000023e+00,1.769799999999999596e+00,1.769059999999999411e+00,1.769714999999999705e+00,1.774609999999999799e+00,1.766319999999999668e+00,1.769384999999999541e+00,1.765489999999999338e+00,1.772644999999999804e+00,1.766764999999999697e+00,1.768224999999999714e+00,1.767204999999999915e+00,1.767644999999999689e+00,1.769364999999999410e+00,1.765684999999999949e+00,1.773314999999999308e+00,1.772524999999999684e+00,1.764384999999999426e+00,1.771944999999999659e+00,1.767949999999999688e+00,1.766449999999999632e+00,1.764084999999999903e+00,1.766559999999999464e+00,1.766989999999999394e+00,1.769544999999999702e+00,1.760549999999999615e+00,1.763204999999999467e+00,1.766679999999999584e+00,1.767819999999999725e+00,1.770709999999999562e+00,1.761129999999999640e+00,1.769434999999999869e+00,1.768849999999999589e+00,1.767279999999999962e+00,1.772659999999999902e+00,1.768179999999999641e+00,1.772909999999999542e+00,1.767744999999999678e+00,1.759489999999999776e+00,1.771564999999999834e+00,1.770529999999999493e+00,1.772999999999999909e+00,1.764384999999999426e+00,1.765464999999999840e+00,1.758659999999999890e+00,1.765964999999999785e+00,1.765169999999999684e+00,1.771329999999999627e+00,1.769144999999999746e+00,1.765409999999999480e+00,1.761724999999999541e+00,1.764429999999999499e+00,1.765704999999999636e+00,1.774549999999999628e+00,1.765259999999999829e+00,1.769004999999999495e+00,1.765124999999999611e+00,1.768039999999999834e+00,1.769949999999999690e+00,1.765099999999999669e+00,1.768334999999999546e+00,1.769219999999999793e+00,1.767739999999999423e+00,1.768884999999999819e+00,1.770949999999999580e+00,1.773069999999999702e+00,1.769239999999999480e+00,1.768329999999999513e+00,1.775044999999999762e+00,1.770834999999999937e+00,1.768639999999999768e+00,1.765359999999999818e+00,1.768874999999999531e+00,1.770359999999999490e+00
